gen,AVG,MIN,MAX
648,0.28757,0.282572,0.296462667
649,0.293865,0.285104333,0.303121667
650,0.300944667,0.291551333,0.308087667
651,0.1073585,0.103231933,0.108845633
652,0.1086308,0.1070594,0.109422567
653,0.109337,0.1083513,0.110839967
654,0.153086333,0.150359333,0.154820667
655,0.154570333,0.152986667,0.155834667
656,0.155403333,0.154244333,0.157319333
657,0.072227367,0.071089233,0.0733021
658,0.0728599,0.0714912,0.073357467
659,0.0733567,0.072296833,0.073891733
660,0.259796333,0.252712667,0.268
661,0.267077667,0.258997333,0.275543
662,0.275019,0.266778,0.285477333
663,0.266925,0.260053667,0.271826667
664,0.271733667,0.264835,0.277740333
665,0.278471667,0.270996333,0.285309667
666,0.0510056,0.048671033,0.051796367
667,0.0517462,0.050919367,0.052345833
668,0.052200033,0.051335733,0.052647167
669,0.27352,0.264793667,0.282838
670,0.281313667,0.273153333,0.286129
671,0.287022667,0.278114,0.293108667
672,0.250895667,0.242010333,0.255620667
673,0.256783667,0.249478667,0.261418333
674,0.260517333,0.253824667,0.263746333
675,0.062283033,0.0607048,0.063554133
676,0.063018,0.0620899,0.063840967
677,0.0635776,0.062534167,0.064156233
678,0.296186667,0.285569667,0.306642667
679,0.303421333,0.295089667,0.312899
680,0.309582667,0.302858,0.313779333
681,0.0939001,0.092122467,0.0957484
682,0.094978567,0.0935047,0.096506367
683,0.096116867,0.094237233,0.0969672
684,0.049342467,0.0480895,0.049977467
685,0.0499873,0.049055167,0.051072567
686,0.050799467,0.049785633,0.051864767
687,0.110371,0.107662333,0.112435
688,0.112481,0.109703333,0.117777667
689,0.116369,0.110871,0.118131333
690,0.233531,0.222604333,0.243356333
691,0.241601333,0.233446667,0.246981333
692,0.246748667,0.241430333,0.252227
693,0.260697667,0.252446333,0.265862333
694,0.265459,0.259949667,0.268403333
695,0.268684333,0.264626,0.273187333
696,0.292158667,0.28233,0.296776667
697,0.297952667,0.292735667,0.306551667
698,0.305552667,0.296538,0.313451667
699,0.125385,0.121706667,0.127445
700,0.126826,0.125071,0.127947667
701,0.128195667,0.126146667,0.130730333
